date,medicine,quantity_sold
2024-12-20,Paracetamol,68
2024-12-21,Paracetamol,60
2024-12-22,Paracetamol,51
2024-12-23,Paracetamol,50
2024-12-24,Paracetamol,60
2024-12-25,Paracetamol,66
2024-12-26,Paracetamol,85
2024-12-27,Paracetamol,81
2024-12-28,Paracetamol,68
2024-12-29,Paracetamol,38
2024-12-30,Paracetamol,61
2024-12-31,Paracetamol,79
2023-01-01,Vitamine_D,18
2023-01-02,Vitamine_D,36
2023-01-03,Vitamine_D,55
2023-01-04,Vitamine_D,32
2023-01-05,Vitamine_D,38
2023-01-06,Vitamine_D,42
2023-01-07,Vitamine_D,35
2023-01-08,Vitamine_D,21
2023-01-09,Vitamine_D,40
2023-01-10,Vitamine_D,38
2023-01-11,Vitamine_D,19
2023-01-12,Vitamine_D,38
2023-01-13,Vitamine_D,32
2023-01-14,Vitamine_D,21
2023-01-15,Vitamine_D,24
2023-01-16,Vitamine_D,42
2023-01-17,Vitamine_D,44
2023-01-18,Vitamine_D,44
2023-01-19,Vitamine_D,23
2023-01-20,Vitamine_D,30
2023-01-21,Vitamine_D,46
2023-01-22,Vitamine_D,19
2023-01-23,Vitamine_D,43
2023-01-24,Vitamine_D,35
2023-01-25,Vitamine_D,41
2023-01-26,Vitamine_D,33
2023-01-27,Vitamine_D,47
2023-01-28,Vitamine_D,34
2023-01-29,Vitamine_D,22
2023-01-30,Vitamine_D,30
2023-01-31,Vitamine_D,42
2023-02-01,Vitamine_D,30
2023-02-02,Vitamine_D,42
2023-02-03,Vitamine_D,64
2023-02-04,Vitamine_D,42
2023-02-05,Vitamine_D,27
2023-02-06,Vitamine_D,38
2023-02-07,Vitamine_D,25
2023-02-08,Vitamine_D,30
2023-02-09,Vitamine_D,48
2023-02-10,Vitamine_D,36
2023-02-11,Vitamine_D,28
2023-02-12,Vitamine_D,23
2023-02-13,Vitamine_D,30
2023-02-14,Vitamine_D,31
2023-02-15,Vitamine_D,40
2023-02-16,Vitamine_D,32
2023-02-17,Vitamine_D,36
2023-02-18,Vitamine_D,28
2023-02-19,Vitamine_D,26
2023-02-20,Vitamine_D,37
2023-02-21,Vitamine_D,39
2023-02-22,Vitamine_D,45
2023-02-23,Vitamine_D,38
2023-02-24,Vitamine_D,40
2023-02-25,Vitamine_D,36
2023-02-26,Vitamine_D,27
2023-02-27,Vitamine_D,38
2023-02-28,Vitamine_D,41
2023-03-01,Vitamine_D,23
2023-03-02,Vitamine_D,21
2023-03-03,Vitamine_D,33
2023-03-04,Vitamine_D,24
2023-03-05,Vitamine_D,18
2023-03-06,Vitamine_D,27
2023-03-07,Vitamine_D,28
2023-03-08,Vitamine_D,31
2023-03-09,Vitamine_D,31
2023-03-10,Vitamine_D,34
2023-03-11,Vitamine_D,22
2023-03-12,Vitamine_D,21
2023-03-13,Vitamine_D,27
2023-03-14,Vitamine_D,31
2023-03-15,Vitamine_D,29
2023-03-16,Vitamine_D,27
2023-03-17,Vitamine_D,24
2023-03-18,Vitamine_D,26
2023-03-19,Vitamine_D,25
2023-03-20,Vitamine_D,24
2023-03-21,Vitamine_D,28
2023-03-22,Vitamine_D,25
2023-03-23,Vitamine_D,24
2023-03-24,Vitamine_D,38
2023-03-25,Vitamine_D,19
2023-03-26,Vitamine_D,15
2023-03-27,Vitamine_D,18
2023-03-28,Vitamine_D,23
2023-03-29,Vitamine_D,18
2023-03-30,Vitamine_D,30
2023-03-31,Vitamine_D,45
2023-04-01,Vitamine_D,21
2023-04-02,Vitamine_D,11
2023-04-03,Vitamine_D,31
2023-04-04,Vitamine_D,24
2023-04-05,Vitamine_D,35
2023-04-06,Vitamine_D,25
2023-04-07,Vitamine_D,25
2023-04-08,Vitamine_D,22
2023-04-09,Vitamine_D,19
2023-04-10,Vitamine_D,25
2023-04-11,Vitamine_D,25
2023-04-12,Vitamine_D,27
2023-04-13,Vitamine_D,20
2023-04-14,Vitamine_D,31
2023-04-15,Vitamine_D,15
2023-04-16,Vitamine_D,15
2023-04-17,Vitamine_D,31
2023-04-18,Vitamine_D,29
2023-04-19,Vitamine_D,31
2023-04-20,Vitamine_D,26
2023-04-21,Vitamine_D,36
2023-04-22,Vitamine_D,27
2023-04-23,Vitamine_D,18
2023-04-24,Vitamine_D,32
2023-04-25,Vitamine_D,32
2023-04-26,Vitamine_D,25
2023-04-27,Vitamine_D,19
2023-04-28,Vitamine_D,32
2023-04-29,Vitamine_D,25
2023-04-30,Vitamine_D,20
2023-05-01,Vitamine_D,15
2023-05-02,Vitamine_D,23
2023-05-03,Vitamine_D,31
2023-05-04,Vitamine_D,26
2023-05-05,Vitamine_D,18
2023-05-06,Vitamine_D,25
2023-05-07,Vitamine_D,10
2023-05-08,Vitamine_D,22
2023-05-09,Vitamine_D,36
2023-05-10,Vitamine_D,38
2023-05-11,Vitamine_D,20
2023-05-12,Vitamine_D,27
2023-05-13,Vitamine_D,23
2023-05-14,Vitamine_D,23
2023-05-15,Vitamine_D,24
2023-05-16,Vitamine_D,25
2023-05-17,Vitamine_D,37
2023-05-18,Vitamine_D,25
2023-05-19,Vitamine_D,34
2023-05-20,Vitamine_D,16
2023-05-21,Vitamine_D,16
2023-05-22,Vitamine_D,18
2023-05-23,Vitamine_D,22
2023-05-24,Vitamine_D,33
2023-05-25,Vitamine_D,27
2023-05-26,Vitamine_D,28
2023-05-27,Vitamine_D,20
2023-05-28,Vitamine_D,16
2023-05-29,Vitamine_D,29
2023-05-30,Vitamine_D,34
2023-05-31,Vitamine_D,13
2023-06-01,Vitamine_D,13
2023-06-02,Vitamine_D,18
2023-06-03,Vitamine_D,13
2023-06-04,Vitamine_D,11
2023-06-05,Vitamine_D,17
2023-06-06,Vitamine_D,16
2023-06-07,Vitamine_D,15
2023-06-08,Vitamine_D,15
2023-06-09,Vitamine_D,21
2023-06-10,Vitamine_D,12
2023-06-11,Vitamine_D,10
2023-06-12,Vitamine_D,16
2023-06-13,Vitamine_D,22
2023-06-14,Vitamine_D,16
2023-06-15,Vitamine_D,19
2023-06-16,Vitamine_D,22
2023-06-17,Vitamine_D,13
2023-06-18,Vitamine_D,9
2023-06-19,Vitamine_D,15
2023-06-20,Vitamine_D,16
2023-06-21,Vitamine_D,20
2023-06-22,Vitamine_D,17
2023-06-23,Vitamine_D,18
2023-06-24,Vitamine_D,11
2023-06-25,Vitamine_D,8
2023-06-26,Vitamine_D,23
2023-06-27,Vitamine_D,16
2023-06-28,Vitamine_D,14
2023-06-29,Vitamine_D,21
2023-06-30,Vitamine_D,19
2023-07-01,Vitamine_D,15
2023-07-02,Vitamine_D,10
2023-07-03,Vitamine_D,15
2023-07-04,Vitamine_D,16
2023-07-05,Vitamine_D,12
2023-07-06,Vitamine_D,16
2023-07-07,Vitamine_D,19
2023-07-08,Vitamine_D,19
2023-07-09,Vitamine_D,10
2023-07-10,Vitamine_D,9
2023-07-11,Vitamine_D,17
2023-07-12,Vitamine_D,26
2023-07-13,Vitamine_D,19
2023-07-14,Vitamine_D,15
2023-07-15,Vitamine_D,15
2023-07-16,Vitamine_D,9
2023-07-17,Vitamine_D,12
2023-07-18,Vitamine_D,16
2023-07-19,Vitamine_D,17
2023-07-20,Vitamine_D,10
2023-07-21,Vitamine_D,14
2023-07-22,Vitamine_D,14
2023-07-23,Vitamine_D,9
2023-07-24,Vitamine_D,17
2023-07-25,Vitamine_D,13
2023-07-26,Vitamine_D,19
2023-07-27,Vitamine_D,12
2023-07-28,Vitamine_D,24
2023-07-29,Vitamine_D,9
2023-07-30,Vitamine_D,6
2023-07-31,Vitamine_D,18
2023-08-01,Vitamine_D,23
2023-08-02,Vitamine_D,18
2023-08-03,Vitamine_D,18
2023-08-04,Vitamine_D,18
2023-08-05,Vitamine_D,11
2023-08-06,Vitamine_D,9
2023-08-07,Vitamine_D,12
2023-08-08,Vitamine_D,13
2023-08-09,Vitamine_D,18
2023-08-10,Vitamine_D,13
2023-08-11,Vitamine_D,19
2023-08-12,Vitamine_D,10
2023-08-13,Vitamine_D,11
2023-08-14,Vitamine_D,10
2023-08-15,Vitamine_D,22
2023-08-16,Vitamine_D,18
2023-08-17,Vitamine_D,20
2023-08-18,Vitamine_D,15
2023-08-19,Vitamine_D,14
2023-08-20,Vitamine_D,6
2023-08-21,Vitamine_D,11
2023-08-22,Vitamine_D,16
2023-08-23,Vitamine_D,15
2023-08-24,Vitamine_D,12
2023-08-25,Vitamine_D,13
2023-08-26,Vitamine_D,7
2023-08-27,Vitamine_D,8
2023-08-28,Vitamine_D,19
2023-08-29,Vitamine_D,12
2023-08-30,Vitamine_D,13
2023-08-31,Vitamine_D,22
2023-09-01,Vitamine_D,23
2023-09-02,Vitamine_D,21
2023-09-03,Vitamine_D,16
2023-09-04,Vitamine_D,27
2023-09-05,Vitamine_D,17
2023-09-06,Vitamine_D,24
2023-09-07,Vitamine_D,16
2023-09-08,Vitamine_D,39
2023-09-09,Vitamine_D,14
2023-09-10,Vitamine_D,12
2023-09-11,Vitamine_D,19
2023-09-12,Vitamine_D,17
2023-09-13,Vitamine_D,32
2023-09-14,Vitamine_D,35
2023-09-15,Vitamine_D,23
2023-09-16,Vitamine_D,15
2023-09-17,Vitamine_D,8
2023-09-18,Vitamine_D,23
2023-09-19,Vitamine_D,23
2023-09-20,Vitamine_D,22
2023-09-21,Vitamine_D,25
2023-09-22,Vitamine_D,28
2023-09-23,Vitamine_D,22
2023-09-24,Vitamine_D,14
2023-09-25,Vitamine_D,19
2023-09-26,Vitamine_D,28
2023-09-27,Vitamine_D,25
2023-09-28,Vitamine_D,28
2023-09-29,Vitamine_D,30
2023-09-30,Vitamine_D,15
2023-10-01,Vitamine_D,11
2023-10-02,Vitamine_D,20
2023-10-03,Vitamine_D,20
2023-10-04,Vitamine_D,29
2023-10-05,Vitamine_D,26
2023-10-06,Vitamine_D,32
2023-10-07,Vitamine_D,22
2023-10-08,Vitamine_D,15
2023-10-09,Vitamine_D,30
2023-10-10,Vitamine_D,27
2023-10-11,Vitamine_D,25
2023-10-12,Vitamine_D,31
2023-10-13,Vitamine_D,27
2023-10-14,Vitamine_D,19
2023-10-15,Vitamine_D,12
2023-10-16,Vitamine_D,27
2023-10-17,Vitamine_D,31
2023-10-18,Vitamine_D,25
2023-10-19,Vitamine_D,30
2023-10-20,Vitamine_D,16
2023-10-21,Vitamine_D,20
2023-10-22,Vitamine_D,15
2023-10-23,Vitamine_D,21
2023-10-24,Vitamine_D,37
2023-10-25,Vitamine_D,25
2023-10-26,Vitamine_D,22
2023-10-27,Vitamine_D,27
2023-10-28,Vitamine_D,12
2023-10-29,Vitamine_D,13
2023-10-30,Vitamine_D,29
2023-10-31,Vitamine_D,22
2023-11-01,Vitamine_D,21
2023-11-02,Vitamine_D,31
2023-11-03,Vitamine_D,34
2023-11-04,Vitamine_D,23
2023-11-05,Vitamine_D,14
2023-11-06,Vitamine_D,16
2023-11-07,Vitamine_D,21
2023-11-08,Vitamine_D,20
2023-11-09,Vitamine_D,19
2023-11-10,Vitamine_D,23
2023-11-11,Vitamine_D,17
2023-11-12,Vitamine_D,10
2023-11-13,Vitamine_D,25
2023-11-14,Vitamine_D,27
2023-11-15,Vitamine_D,34
2023-11-16,Vitamine_D,21
2023-11-17,Vitamine_D,28
2023-11-18,Vitamine_D,16
2023-11-19,Vitamine_D,14
2023-11-20,Vitamine_D,28
2023-11-21,Vitamine_D,30
2023-11-22,Vitamine_D,27
2023-11-23,Vitamine_D,23
2023-11-24,Vitamine_D,25
2023-11-25,Vitamine_D,15
2023-11-26,Vitamine_D,13
2023-11-27,Vitamine_D,21
2023-11-28,Vitamine_D,20
2023-11-29,Vitamine_D,28
2023-11-30,Vitamine_D,30
2023-12-01,Vitamine_D,40
2023-12-02,Vitamine_D,40
2023-12-03,Vitamine_D,22
2023-12-04,Vitamine_D,41
2023-12-05,Vitamine_D,40
2023-12-06,Vitamine_D,52
2023-12-07,Vitamine_D,38
2023-12-08,Vitamine_D,58
2023-12-09,Vitamine_D,36
2023-12-10,Vitamine_D,24
2023-12-11,Vitamine_D,33
2023-12-12,Vitamine_D,49
2023-12-13,Vitamine_D,55
2023-12-14,Vitamine_D,47
2023-12-15,Vitamine_D,70
2023-12-16,Vitamine_D,49
2023-12-17,Vitamine_D,26
2023-12-18,Vitamine_D,42
2023-12-19,Vitamine_D,51
2023-12-20,Vitamine_D,39
2023-12-21,Vitamine_D,55
2023-12-22,Vitamine_D,52
2023-12-23,Vitamine_D,40
2023-12-24,Vitamine_D,31
2023-12-25,Vitamine_D,60
2023-12-26,Vitamine_D,48
2023-12-27,Vitamine_D,46
2023-12-28,Vitamine_D,58
2023-12-29,Vitamine_D,58
2023-12-30,Vitamine_D,36
2023-12-31,Vitamine_D,28
2024-01-01,Vitamine_D,33
2024-01-02,Vitamine_D,50
2024-01-03,Vitamine_D,34
2024-01-04,Vitamine_D,31
2024-01-05,Vitamine_D,40
2024-01-06,Vitamine_D,31
2024-01-07,Vitamine_D,24
2024-01-08,Vitamine_D,51
2024-01-09,Vitamine_D,45
2024-01-10,Vitamine_D,49
2024-01-11,Vitamine_D,24
2024-01-12,Vitamine_D,45
2024-01-13,Vitamine_D,43
2024-01-14,Vitamine_D,31
2024-01-15,Vitamine_D,38
2024-01-16,Vitamine_D,49
2024-01-17,Vitamine_D,68
2024-01-18,Vitamine_D,45
2024-01-19,Vitamine_D,42
2024-01-20,Vitamine_D,37
2024-01-21,Vitamine_D,28
2024-01-22,Vitamine_D,44
2024-01-23,Vitamine_D,47
2024-01-24,Vitamine_D,34
2024-01-25,Vitamine_D,36
2024-01-26,Vitamine_D,48
2024-01-27,Vitamine_D,37
2024-01-28,Vitamine_D,25
2024-01-29,Vitamine_D,44
2024-01-30,Vitamine_D,48
2024-01-31,Vitamine_D,56
2024-02-01,Vitamine_D,44
2024-02-02,Vitamine_D,54
2024-02-03,Vitamine_D,35
2024-02-04,Vitamine_D,31
2024-02-05,Vitamine_D,49
2024-02-06,Vitamine_D,56
2024-02-07,Vitamine_D,54
2024-02-08,Vitamine_D,51
2024-02-09,Vitamine_D,49
2024-02-10,Vitamine_D,41
2024-02-11,Vitamine_D,34
2024-02-12,Vitamine_D,40
2024-02-13,Vitamine_D,42
2024-02-14,Vitamine_D,49
2024-02-15,Vitamine_D,49
2024-02-16,Vitamine_D,42
2024-02-17,Vitamine_D,38
2024-02-18,Vitamine_D,28
2024-02-19,Vitamine_D,25
2024-02-20,Vitamine_D,46
2024-02-21,Vitamine_D,46
2024-02-22,Vitamine_D,44
2024-02-23,Vitamine_D,64
2024-02-24,Vitamine_D,30
2024-02-25,Vitamine_D,24
2024-02-26,Vitamine_D,22
2024-02-27,Vitamine_D,43
2024-02-28,Vitamine_D,44
2024-02-29,Vitamine_D,41
2024-03-01,Vitamine_D,41
2024-03-02,Vitamine_D,31
2024-03-03,Vitamine_D,19
2024-03-04,Vitamine_D,28
2024-03-05,Vitamine_D,39
2024-03-06,Vitamine_D,32
2024-03-07,Vitamine_D,26
2024-03-08,Vitamine_D,22
2024-03-09,Vitamine_D,24
2024-03-10,Vitamine_D,22
2024-03-11,Vitamine_D,45
2024-03-12,Vitamine_D,33
2024-03-13,Vitamine_D,27
2024-03-14,Vitamine_D,23
2024-03-15,Vitamine_D,37
2024-03-16,Vitamine_D,17
2024-03-17,Vitamine_D,21
2024-03-18,Vitamine_D,36
2024-03-19,Vitamine_D,35
2024-03-20,Vitamine_D,31
2024-03-21,Vitamine_D,34
2024-03-22,Vitamine_D,35
2024-03-23,Vitamine_D,22
2024-03-24,Vitamine_D,26
2024-03-25,Vitamine_D,29
2024-03-26,Vitamine_D,37
2024-03-27,Vitamine_D,17
2024-03-28,Vitamine_D,39
2024-03-29,Vitamine_D,44
2024-03-30,Vitamine_D,27
2024-03-31,Vitamine_D,21
2024-04-01,Vitamine_D,34
2024-04-02,Vitamine_D,28
2024-04-03,Vitamine_D,36
2024-04-04,Vitamine_D,26
2024-04-05,Vitamine_D,30
2024-04-06,Vitamine_D,33
2024-04-07,Vitamine_D,23
2024-04-08,Vitamine_D,27
2024-04-09,Vitamine_D,28
2024-04-10,Vitamine_D,28
2024-04-11,Vitamine_D,36
2024-04-12,Vitamine_D,27
2024-04-13,Vitamine_D,29
2024-04-14,Vitamine_D,22
2024-04-15,Vitamine_D,31
2024-04-16,Vitamine_D,39
2024-04-17,Vitamine_D,31
2024-04-18,Vitamine_D,30
2024-04-19,Vitamine_D,27
2024-04-20,Vitamine_D,32
2024-04-21,Vitamine_D,16
2024-04-22,Vitamine_D,33
2024-04-23,Vitamine_D,32
2024-04-24,Vitamine_D,26
2024-04-25,Vitamine_D,27
2024-04-26,Vitamine_D,44
2024-04-27,Vitamine_D,28
2024-04-28,Vitamine_D,15
2024-04-29,Vitamine_D,33
2024-04-30,Vitamine_D,32
2024-05-01,Vitamine_D,39
2024-05-02,Vitamine_D,33
2024-05-03,Vitamine_D,32
2024-05-04,Vitamine_D,35
2024-05-05,Vitamine_D,12
2024-05-06,Vitamine_D,32
2024-05-07,Vitamine_D,46
2024-05-08,Vitamine_D,32
2024-05-09,Vitamine_D,21
2024-05-10,Vitamine_D,32
2024-05-11,Vitamine_D,35
2024-05-12,Vitamine_D,21
2024-05-13,Vitamine_D,26
2024-05-14,Vitamine_D,28
2024-05-15,Vitamine_D,29
2024-05-16,Vitamine_D,34
2024-05-17,Vitamine_D,44
2024-05-18,Vitamine_D,33
2024-05-19,Vitamine_D,21
2024-05-20,Vitamine_D,23
2024-05-21,Vitamine_D,24
2024-05-22,Vitamine_D,37
2024-05-23,Vitamine_D,23
2024-05-24,Vitamine_D,33
2024-05-25,Vitamine_D,29
2024-05-26,Vitamine_D,15
2024-05-27,Vitamine_D,25
2024-05-28,Vitamine_D,33
2024-05-29,Vitamine_D,37
2024-05-30,Vitamine_D,38
2024-05-31,Vitamine_D,39
2024-06-01,Vitamine_D,16
2024-06-02,Vitamine_D,10
2024-06-03,Vitamine_D,15
2024-06-04,Vitamine_D,17
2024-06-05,Vitamine_D,21
2024-06-06,Vitamine_D,20
2024-06-07,Vitamine_D,12
2024-06-08,Vitamine_D,13
2024-06-09,Vitamine_D,14
2024-06-10,Vitamine_D,19
2024-06-11,Vitamine_D,14
2024-06-12,Vitamine_D,29
2024-06-13,Vitamine_D,18
2024-06-14,Vitamine_D,22
2024-06-15,Vitamine_D,17
2024-06-16,Vitamine_D,11
2024-06-17,Vitamine_D,16
2024-06-18,Vitamine_D,28
2024-06-19,Vitamine_D,23
2024-06-20,Vitamine_D,22
2024-06-21,Vitamine_D,23
2024-06-22,Vitamine_D,13
2024-06-23,Vitamine_D,15
2024-06-24,Vitamine_D,16
2024-06-25,Vitamine_D,21
2024-06-26,Vitamine_D,13
2024-06-27,Vitamine_D,11
2024-06-28,Vitamine_D,22
2024-06-29,Vitamine_D,13
2024-06-30,Vitamine_D,7
2024-07-01,Vitamine_D,21
2024-07-02,Vitamine_D,28
2024-07-03,Vitamine_D,25
2024-07-04,Vitamine_D,18
2024-07-05,Vitamine_D,21
2024-07-06,Vitamine_D,19
2024-07-07,Vitamine_D,14
2024-07-08,Vitamine_D,17
2024-07-09,Vitamine_D,20
2024-07-10,Vitamine_D,21
2024-07-11,Vitamine_D,21
2024-07-12,Vitamine_D,20
2024-07-13,Vitamine_D,16
2024-07-14,Vitamine_D,15
2024-07-15,Vitamine_D,23
2024-07-16,Vitamine_D,22
2024-07-17,Vitamine_D,27
2024-07-18,Vitamine_D,17
2024-07-19,Vitamine_D,27
2024-07-20,Vitamine_D,18
2024-07-21,Vitamine_D,19
2024-07-22,Vitamine_D,14
2024-07-23,Vitamine_D,17
2024-07-24,Vitamine_D,21
2024-07-25,Vitamine_D,20
2024-07-26,Vitamine_D,29
2024-07-27,Vitamine_D,14
2024-07-28,Vitamine_D,14
2024-07-29,Vitamine_D,23
2024-07-30,Vitamine_D,16
2024-07-31,Vitamine_D,16
2024-08-01,Vitamine_D,24
2024-08-02,Vitamine_D,26
2024-08-03,Vitamine_D,18
2024-08-04,Vitamine_D,12
2024-08-05,Vitamine_D,20
2024-08-06,Vitamine_D,20
2024-08-07,Vitamine_D,22
2024-08-08,Vitamine_D,19
2024-08-09,Vitamine_D,17
2024-08-10,Vitamine_D,13
2024-08-11,Vitamine_D,10
2024-08-12,Vitamine_D,20
2024-08-13,Vitamine_D,20
2024-08-14,Vitamine_D,15
2024-08-15,Vitamine_D,21
2024-08-16,Vitamine_D,18
2024-08-17,Vitamine_D,21
2024-08-18,Vitamine_D,11
2024-08-19,Vitamine_D,17
2024-08-20,Vitamine_D,15
2024-08-21,Vitamine_D,9
2024-08-22,Vitamine_D,16
2024-08-23,Vitamine_D,25
2024-08-24,Vitamine_D,11
2024-08-25,Vitamine_D,14
2024-08-26,Vitamine_D,25
2024-08-27,Vitamine_D,19
2024-08-28,Vitamine_D,21
2024-08-29,Vitamine_D,23
2024-08-30,Vitamine_D,19
2024-08-31,Vitamine_D,19
2024-09-01,Vitamine_D,15
2024-09-02,Vitamine_D,25
2024-09-03,Vitamine_D,24
2024-09-04,Vitamine_D,31
2024-09-05,Vitamine_D,34
2024-09-06,Vitamine_D,29
2024-09-07,Vitamine_D,18
2024-09-08,Vitamine_D,13
2024-09-09,Vitamine_D,30
2024-09-10,Vitamine_D,39
2024-09-11,Vitamine_D,31
2024-09-12,Vitamine_D,25
2024-09-13,Vitamine_D,35
2024-09-14,Vitamine_D,22
2024-09-15,Vitamine_D,16
2024-09-16,Vitamine_D,22
2024-09-17,Vitamine_D,37
2024-09-18,Vitamine_D,14
2024-09-19,Vitamine_D,32
2024-09-20,Vitamine_D,27
2024-09-21,Vitamine_D,22
2024-09-22,Vitamine_D,23
2024-09-23,Vitamine_D,24
2024-09-24,Vitamine_D,25
2024-09-25,Vitamine_D,28
2024-09-26,Vitamine_D,30
2024-09-27,Vitamine_D,28
2024-09-28,Vitamine_D,16
2024-09-29,Vitamine_D,14
2024-09-30,Vitamine_D,35
2024-10-01,Vitamine_D,29
2024-10-02,Vitamine_D,32
2024-10-03,Vitamine_D,26
2024-10-04,Vitamine_D,26
2024-10-05,Vitamine_D,32
2024-10-06,Vitamine_D,17
2024-10-07,Vitamine_D,25
2024-10-08,Vitamine_D,35
2024-10-09,Vitamine_D,25
2024-10-10,Vitamine_D,24
2024-10-11,Vitamine_D,31
2024-10-12,Vitamine_D,24
2024-10-13,Vitamine_D,18
2024-10-14,Vitamine_D,39
2024-10-15,Vitamine_D,31
2024-10-16,Vitamine_D,15
2024-10-17,Vitamine_D,30
2024-10-18,Vitamine_D,31
2024-10-19,Vitamine_D,24
2024-10-20,Vitamine_D,18
2024-10-21,Vitamine_D,28
2024-10-22,Vitamine_D,29
2024-10-23,Vitamine_D,33
2024-10-24,Vitamine_D,25
2024-10-25,Vitamine_D,25
2024-10-26,Vitamine_D,38
2024-10-27,Vitamine_D,15
2024-10-28,Vitamine_D,29
2024-10-29,Vitamine_D,21
2024-10-30,Vitamine_D,30
2024-10-31,Vitamine_D,23
2024-11-01,Vitamine_D,28
2024-11-02,Vitamine_D,29
2024-11-03,Vitamine_D,19
2024-11-04,Vitamine_D,31
2024-11-05,Vitamine_D,19
2024-11-06,Vitamine_D,28
2024-11-07,Vitamine_D,21
2024-11-08,Vitamine_D,40
2024-11-09,Vitamine_D,29
2024-11-10,Vitamine_D,19
2024-11-11,Vitamine_D,23
2024-11-12,Vitamine_D,30
2024-11-13,Vitamine_D,27
2024-11-14,Vitamine_D,28
2024-11-15,Vitamine_D,29
2024-11-16,Vitamine_D,14
2024-11-17,Vitamine_D,21
2024-11-18,Vitamine_D,19
2024-11-19,Vitamine_D,27
2024-11-20,Vitamine_D,26
2024-11-21,Vitamine_D,30
2024-11-22,Vitamine_D,25
2024-11-23,Vitamine_D,13
2024-11-24,Vitamine_D,19
2024-11-25,Vitamine_D,31
2024-11-26,Vitamine_D,28
2024-11-27,Vitamine_D,23
2024-11-28,Vitamine_D,29
2024-11-29,Vitamine_D,22
2024-11-30,Vitamine_D,19
2024-12-01,Vitamine_D,27
2024-12-02,Vitamine_D,60
2024-12-03,Vitamine_D,50
2024-12-04,Vitamine_D,49
2024-12-05,Vitamine_D,71
2024-12-06,Vitamine_D,60
2024-12-07,Vitamine_D,47
2024-12-08,Vitamine_D,29
2024-12-09,Vitamine_D,45
2024-12-10,Vitamine_D,30
2024-12-11,Vitamine_D,64
2024-12-12,Vitamine_D,56
2024-12-13,Vitamine_D,54
2024-12-14,Vitamine_D,43
2024-12-15,Vitamine_D,36
2024-12-16,Vitamine_D,35
2024-12-17,Vitamine_D,47
2024-12-18,Vitamine_D,42
2024-12-19,Vitamine_D,70
2024-12-20,Vitamine_D,66
2024-12-21,Vitamine_D,25
2024-12-22,Vitamine_D,22
2024-12-23,Vitamine_D,50
2024-12-24,Vitamine_D,49
2024-12-25,Vitamine_D,40
2024-12-26,Vitamine_D,72
2024-12-27,Vitamine_D,60
2024-12-28,Vitamine_D,48
2024-12-29,Vitamine_D,28
2024-12-30,Vitamine_D,59
2024-12-31,Vitamine_D,50
